id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
echelon-prime,prime,Echelon Prime,https://coin-images.coingecko.com/coins/images/29053/large/prime-logo-small-border_%282%29.png?1696528020,8.61,427025153,195,956993421,24930354.0,9.0,8.02,0.588881,7.33926,27626837.0,6.91711,49579483.1144,111111111.0,111111111.0,28.0,-68.98096,2024-03-18T05:26:22.707Z,1.19,628.61069,2023-05-25T01:50:17.283Z,,2024-11-16T15:55:09.258Z
non-playable-coin,npc,Non-Playable Coin,https://coin-images.coingecko.com/coins/images/31193/large/NPC_200x200.png?1696530021,0.053134,426990610,196,426990610,16374096.0,0.053301,0.04509866,0.00724159,15.77965,57298766.0,15.49906,8050126520.0,8050126520.0,8050126520.0,0.053208,0.16982,2024-11-16T15:35:51.997Z,4.561e-05,116751.18164,2023-08-13T12:00:49.550Z,,2024-11-16T15:55:12.640Z
memecoin-2,meme,Memecoin,https://coin-images.coingecko.com/coins/images/32528/large/memecoin_%282%29.png?1698912168,0.01389667,426024685,197,961200130,288631365.0,0.0152997,0.01291559,0.00096432,7.45662,32102081.0,8.14934,30582292193.3038,69000000000.0,69000000000.0,0.056324,-75.093,2024-03-04T17:30:21.569Z,0.00808778,73.45454,2024-08-05T11:30:10.538Z,,2024-11-16T15:55:12.473Z
amp-token,amp,Amp,https://coin-images.coingecko.com/coins/images/12409/large/amp-200x200.png?1696512231,0.00525848,423545928,198,522957625,78299102.0,0.00526143,0.00411949,0.00113899,27.64888,89075947.0,26.63197,80722574661.2867,99669205039.99,99669205039.99,0.120813,-95.95001,2021-06-16T16:03:41.147Z,0.00140933,247.17815,2023-10-12T17:40:43.384Z,,2024-11-16T15:55:13.168Z
apu-s-club,apu,Apu Apustaja,https://coin-images.coingecko.com/coins/images/35986/large/200x200.png?1710308147,0.0012943,420108359,199,435577585,19790647.0,0.00136817,0.00103745,0.00018881,17.07879,59835403.0,16.60835,325892256217.1226,337892257217.1226,420690000000.0,0.00136817,-5.00477,2024-11-16T13:45:34.903Z,1.88e-06,69122.25243,2024-03-22T07:40:49.889Z,,2024-11-16T15:55:13.966Z
l2-standard-bridged-weth-blast,weth,L2 Standard Bridged WETH (Blast),https://coin-images.coingecko.com/coins/images/39727/large/weth.png?1723758119,3132.12,419028089,200,419028089,15569519.0,3221.91,3018.58,94.35,3.10579,-12835027.966917217,-2.97201,133784.028287234,133784.028287234,,3410.45,-7.67061,2024-11-12T09:01:13.336Z,2167.33,45.28699,2024-09-06T21:14:57.012Z,,2024-11-16T15:55:13.519Z
theta-fuel,tfuel,Theta Fuel,https://coin-images.coingecko.com/coins/images/8029/large/1_0YusgngOrriVg4ZYx4wOFQ.png?1696508251,0.061059,411782512,201,411785130,10814926.0,0.061839,0.055996,0.00493684,8.79656,29452868.0,7.70353,6747068968.0,6747111859.0,,0.68159,-91.03517,2021-06-09T06:50:55.818Z,0.00090804,6629.15716,2020-03-13T02:30:37.972Z,,2024-11-16T15:55:16.016Z
quantixai,qai,QuantixAI,https://coin-images.coingecko.com/coins/images/36166/large/200px_Qai.png?1726228972,98.52,408653225,202,984706567,5558014.0,99.92,96.21,2.31,2.40248,8520135.0,2.12933,4150000.0,10000000.0,10000000.0,105.74,-6.84868,2024-11-11T15:35:52.890Z,0.228366,43032.27582,2024-03-19T10:08:23.098Z,,2024-11-16T15:55:13.583Z
sweth,sweth,Swell Ethereum,https://coin-images.coingecko.com/coins/images/30326/large/_lB7zEtS_400x400.jpg?1696529227,3364.23,407392638,203,407403996,1629336.0,3430.51,3230.36,124.06,3.82881,13198165.0,3.34814,121323.095741077,121326.478319651,,4273.24,-21.12672,2024-03-12T00:20:37.288Z,1535.26,119.53582,2023-10-12T17:25:37.017Z,,2024-11-16T15:55:15.508Z
bazaars,bzr,Bazaars,https://coin-images.coingecko.com/coins/images/26392/large/bazaars_logo-color-black-icon.png?1696525469,6.62,404846465,204,3680460456,218397.0,6.79,6.14,-0.02898966402289549,-0.43601,-3006083.3055006266,-0.73705,61110479.3364244,555555555.0,555555555.0,10.15,-34.63792,2024-05-27T15:46:20.111Z,0.599169,1007.12519,2023-07-12T17:40:51.991Z,,2024-11-16T15:55:14.423Z
usdb,usdb,USDB,https://coin-images.coingecko.com/coins/images/35595/large/65c67f0ebf2f6a1bd0feb13c_usdb-icon-yellow.png?1709255427,0.996346,403469218,205,403469218,14901318.0,1.009,0.980524,0.00298255,0.30025,582875.0,0.14467,406046631.5607005,406046631.5607005,,1.07,-6.73484,2024-03-06T08:40:47.967Z,0.889651,12.13348,2024-08-05T01:16:51.140Z,,2024-11-16T15:55:17.737Z
trust-wallet-token,twt,Trust Wallet,https://coin-images.coingecko.com/coins/images/11085/large/Trust.png?1696511026,0.969007,403088247,206,967450723,35022576.0,0.996647,0.926812,0.04147654,4.47172,15084836.0,3.88781,416649900.0,1000000000.0,,2.72,-64.24985,2022-12-11T23:25:46.205Z,0.00277641,34935.47748,2020-06-09T09:15:06.983Z,,2024-11-16T15:55:16.296Z
hashnote-usyc,usyc,Hashnote USYC,https://coin-images.coingecko.com/coins/images/51054/large/Hashnote_SDYC_200x200.png?1730370965,1.067,400613611,207,400613611,0.0,1.076,1.062,0.004629,0.4358,713108.0,0.17832,375525781.512949,375525781.512949,,1.089,-2.01695,2024-11-06T02:36:07.561Z,1.04,2.56499,2024-11-13T19:22:29.686Z,,2024-11-16T07:03:08.017Z
layerzero,zro,LayerZero,https://coin-images.coingecko.com/coins/images/28206/large/ftxG9_TJ_400x400.jpeg?1696527208,3.58,397456214,208,3575762555,119363945.0,3.69,3.34,0.234215,7.00024,26762401.0,7.21954,111152854.20763355,1000000000.0,1000000000.0,5.53,-34.98716,2024-07-22T12:00:47.926Z,2.48,45.02369,2024-06-27T07:51:29.088Z,,2024-11-16T15:55:11.759Z
stader-ethx,ethx,Stader ETHx,https://coin-images.coingecko.com/coins/images/30870/large/staderx.png?1696529717,3278.98,393318844,209,393326544,132529.0,3322.21,3125.04,138.46,4.40876,14533146.0,3.83677,120014.93477492,120017.284096788,,4143.4,-20.78082,2024-03-13T08:36:12.483Z,1537.24,113.523,2023-10-12T17:37:32.660Z,,2024-11-16T15:55:15.051Z
degen-base,degen,Degen (Base),https://coin-images.coingecko.com/coins/images/34515/large/android-chrome-512x512.png?1706198225,0.02274435,392838351,210,846972941,194073917.0,0.02904101,0.02292705,-0.003465562285424828,-13.22233,-59729488.86780459,-13.19791,17145337963.22,36965935954.0,36965935954.0,0.064543,-63.93316,2024-03-31T20:22:27.147Z,2.255e-05,103125.04691,2024-01-15T05:47:46.931Z,,2024-11-16T15:55:11.058Z
baby-doge-coin,babydoge,Baby Doge Coin,https://coin-images.coingecko.com/coins/images/16125/large/babydoge.jpg?1696515731,2.434e-09,391212390,211,1017547462,26449673.0,2.617e-09,2.382e-09,4.9466e-11,2.07423,5175223.0,1.3406,1.6147571464790998e+17,4.2e+17,4.2e+17,6.345e-09,-61.40087,2022-01-16T20:24:43.758Z,9.4771e-11,2484.14191,2021-06-09T02:48:21.787Z,,2024-11-16T15:55:14.618Z
livepeer,lpt,Livepeer,https://coin-images.coingecko.com/coins/images/7137/large/badge-logo-circuit-green.png?1719357686,10.86,390762090,212,390762090,60591145.0,11.31,9.91,0.94135,9.48789,35756273.0,10.07202,35900422.4542978,35900422.4542978,35900422.4542978,99.03,-88.97589,2021-11-09T16:58:44.554Z,0.354051,2983.43681,2019-10-26T22:59:09.500Z,,2024-11-16T15:55:11.318Z
1inch,1inch,1inch,https://coin-images.coingecko.com/coins/images/13469/large/1inch-token.png?1696513230,0.30482,389326789,213,456756944,57941588.0,0.310248,0.274647,0.03017316,10.98616,37404762.0,10.62871,1278557865.01731,1499999999.997,1499999999.997,8.65,-96.45615,2021-10-27T08:24:54.808Z,0.214183,43.14891,2024-09-04T01:07:01.297Z,,2024-11-16T15:55:12.885Z
curve-dao-token,crv,Curve DAO,https://coin-images.coingecko.com/coins/images/12124/large/Curve.png?1696511967,0.31545,387246468,214,688039307,174338775.0,0.315284,0.277124,0.03821015,13.78236,43460254.0,12.64165,1234057912.0,2192609670.92575,3303030299.0,15.37,-97.94911,2020-08-14T00:00:00.000Z,0.180354,74.80312,2024-08-05T11:41:26.119Z,,2024-11-16T15:55:09.017Z
iotex,iotx,IoTeX,https://coin-images.coingecko.com/coins/images/3334/large/Token_Icon_Token_Icon.png?1727899869,0.04076432,384375223,215,384375223,18706108.0,0.04182734,0.03829213,0.00244678,6.38553,22313184.0,6.16281,9441369060.0,9441369065.0,10000000000.0,0.255593,-83.90903,2021-11-13T16:54:18.643Z,0.00121576,3282.85498,2020-03-13T02:29:47.597Z,,2024-11-16T15:55:11.149Z
reserve-rights-token,rsr,Reserve Rights,https://coin-images.coingecko.com/coins/images/8365/large/RSR_Blue_Circle_1000.png?1721777856,0.00711228,374770699,216,710554107,24326072.0,0.00732364,0.00659089,0.00051519,7.80938,26639840.0,7.65225,52743442836.0,100000000000.0,100000000000.0,0.117424,-93.91395,2021-04-16T17:45:02.062Z,0.00121354,488.89191,2020-03-16T11:09:08.151Z,"{'times': 5.46570460636873, 'currency': 'usd', 'percentage': 546.570460636873}",2024-11-16T15:55:14.250Z
zetachain,zeta,ZetaChain,https://coin-images.coingecko.com/coins/images/26718/large/Twitter_icon.png?1696525788,0.718079,369933868,217,1500154239,82552697.0,0.762537,0.677408,0.03806421,5.59756,17259976.0,4.89403,517854167.0,2100000000.0,2100000000.0,2.85,-74.69836,2024-02-15T20:45:12.099Z,0.344857,109.3569,2024-08-05T11:41:28.527Z,,2024-11-16T15:55:17.295Z
staked-frax-ether,sfrxeth,Staked Frax Ether,https://coin-images.coingecko.com/coins/images/28285/large/sfrxETH_icon.png?1696527285,3469.63,368814377,218,368814377,908109.0,3539.0,3317.5,129.39,3.87363,14200068.0,4.00437,106501.581383779,106501.581383779,,7545.09,-53.96634,2023-02-16T07:51:36.849Z,1147.58,202.6604,2022-12-23T11:50:57.675Z,,2024-11-16T15:55:15.822Z
binance-peg-busd,busd,Binance-Peg BUSD,https://coin-images.coingecko.com/coins/images/31273/large/new_binance-peg-busd.png?1696530096,1.002,367343147,219,367343147,11325119.0,1.007,0.992765,0.00121691,0.12155,-2702459.036952853,-0.7303,367662861.87568,367662861.87568,,1.064,-5.74161,2023-10-23T22:45:26.927Z,0.954278,5.09851,2023-11-21T17:49:36.929Z,,2024-11-16T15:55:06.470Z
zilliqa,zil,Zilliqa,https://coin-images.coingecko.com/coins/images/2687/large/Zilliqa-logo.png?1696503475,0.01921305,367332900,220,380476301,88524002.0,0.01958194,0.01672605,0.002487,14.86902,45371126.0,14.09208,19165630620.7167,19851388863.6285,21000000000.0,0.255376,-92.47661,2021-05-06T17:33:45.940Z,0.00239616,701.8216,2020-03-13T02:22:55.161Z,"{'times': -0.2764338867544234, 'currency': 'eth', 'percentage': -27.64338867544234}",2024-11-16T15:55:17.514Z
holotoken,hot,Holo,https://coin-images.coingecko.com/coins/images/3348/large/Holologo_Profile.png?1696504052,0.00206586,366939937,221,366939937,42087635.0,0.00213013,0.00189647,0.00016816,8.86141,28987972.0,8.57754,177619433541.141,177619433541.141,,0.03126682,-93.32975,2021-04-05T16:04:52.608Z,0.0002202,847.13294,2020-03-13T02:23:01.612Z,"{'times': 1.906552056792205, 'currency': 'eth', 'percentage': 190.6552056792205}",2024-11-16T15:55:10.728Z
ethereum-pow-iou,ethw,EthereumPoW,https://coin-images.coingecko.com/coins/images/26997/large/logo-clear.png?1696526049,3.38,363312408,222,363312408,25867485.0,3.46,3.12,0.251835,8.06141,25348157.0,7.50025,107818717.04993,107818717.04993,,58.54,-94.24756,2022-09-03T00:10:33.722Z,1.17,188.03301,2023-10-11T18:16:44.520Z,,2024-11-16T15:55:09.312Z
compound-wrapped-btc,cwbtc,cWBTC,https://coin-images.coingecko.com/coins/images/10823/large/cwbtc.png?1696510780,1809.82,363251215,223,363251215,0.0,1843.71,1774.53,32.97,1.85549,6070028.0,1.69943,200710.97312488,200710.97312488,,1874.9,-3.13281,2024-11-13T16:15:44.192Z,91.15,1892.47278,2020-03-16T11:09:17.436Z,,2024-11-16T15:50:31.354Z
celo,celo,Celo,https://coin-images.coingecko.com/coins/images/11090/large/InjXBNx9_400x400.jpg?1696511031,0.651613,359838720,224,649723768,86623447.0,0.670258,0.586395,0.065078,11.09542,34127661.0,10.47789,553833395.0,1000000000.0,1000000000.0,9.82,-93.33562,2021-08-30T14:25:09.929Z,0.362124,80.7472,2024-08-05T11:34:55.519Z,,2024-11-16T15:55:06.849Z
usual-usd,usd0,Usual USD,https://coin-images.coingecko.com/coins/images/38272/large/USD0LOGO.png?1716962811,1.0,356751995,225,356809023,12335619.0,1.006,0.995682,0.00326752,0.32768,1639478.0,0.46168,357478548.268382,357535692.353635,,1.33,-24.54442,2024-07-12T08:28:59.311Z,0.976542,2.43438,2024-08-05T06:27:12.976Z,,2024-11-16T15:55:16.109Z
simon-s-cat,cat,Simon's Cat,https://coin-images.coingecko.com/coins/images/39765/large/Simon's_Cat_Logo.png?1724017505,5.263e-05,354987703,226,425985718,168480692.0,5.522e-05,4.413e-05,8.15e-06,18.33233,56743814.0,19.02598,6749954952791.113,8099954952791.113,9000000000000.0,6.156e-05,-14.13131,2024-11-14T18:05:48.622Z,1.099e-05,380.76993,2024-08-22T17:10:20.074Z,,2024-11-16T15:55:15.104Z
golem,glm,Golem,https://coin-images.coingecko.com/coins/images/542/large/Golem_Submark_Positive_RGB.png?1696501761,0.348179,347941944,227,347941944,24303628.0,0.35657,0.32351,0.02466916,7.62547,23271603.0,7.16776,1000000000.0,1000000000.0,,1.32,-73.58854,2018-04-13T09:13:22.739Z,0.00913753,3727.82342,2016-12-12T00:00:00.000Z,"{'times': 33.81790092087637, 'currency': 'usd', 'percentage': 3381.790092087637}",2024-11-16T15:55:10.017Z
jito-governance-token,jto,Jito,https://coin-images.coingecko.com/coins/images/33228/large/jto.png?1701137022,2.69,346792754,228,2690616761,110923411.0,2.84,2.65,0.03655711,1.37741,3908896.0,1.14001,128889687.7,1000000000.0,,6.01,-55.18858,2023-12-07T16:04:48.717Z,1.45,85.54524,2024-01-08T03:34:43.146Z,,2024-11-16T15:55:10.940Z
polygon-bridged-wbtc-polygon-pos,wbtc,Polygon Bridged WBTC (Polygon POS),https://coin-images.coingecko.com/coins/images/39530/large/wbtc.png?1722809402,90080.0,345665651,229,345665651,9344577.0,91417.0,88189.0,1890.98,2.14424,5993691.0,1.76455,3839.52789134,3839.52789134,,92855.0,-2.85041,2024-11-13T16:15:39.721Z,49937.0,80.64249,2024-08-05T13:19:56.346Z,,2024-11-16T15:55:15.843Z
dash,dash,Dash,https://coin-images.coingecko.com/coins/images/19/large/dash-logo.png?1696501423,28.77,345417916,230,543355097,103194924.0,29.11,25.68,3.09,12.03797,35368146.0,11.40725,12027690.5788526,18920000.0,,1493.59,-98.05964,2017-12-20T00:00:00.000Z,0.213899,13448.92109,2014-02-14T00:00:00.000Z,,2024-11-16T15:55:09.040Z
liquid-staked-ethereum,lseth,Liquid Staked ETH,https://coin-images.coingecko.com/coins/images/28848/large/LsETH-receipt-token-circle.png?1696527824,3336.69,344536836,231,344536836,30434.0,3395.01,3205.05,129.13,4.02568,11624499.0,3.49176,103268.414747892,103268.414747892,,4264.83,-21.64541,2024-03-12T00:25:57.696Z,1384.61,141.34556,2023-03-10T11:26:12.210Z,,2024-11-16T15:55:10.869Z
benqi-liquid-staked-avax,savax,BENQI Liquid Staked AVAX,https://coin-images.coingecko.com/coins/images/23657/large/savax_blue.png?1696522860,40.58,343138184,232,343138184,4131043.0,41.28,36.78,3.8,10.3423,29454394.0,9.38984,8470604.71214874,8470604.71214874,,103.55,-60.49557,2022-04-02T13:44:54.612Z,9.25,342.30348,2023-09-14T12:26:14.318Z,,2024-11-16T15:55:14.480Z
dymension,dym,Dymension,https://coin-images.coingecko.com/coins/images/34182/large/dym.png?1704253006,1.6,343076740,233,1599160570,25491924.0,1.67,1.52,0.076976,5.05254,16333136.0,4.99876,214535517.0,1000000000.0,,8.5,-81.00198,2024-02-14T14:29:43.198Z,0.972884,66.03217,2024-08-05T06:26:17.654Z,,2024-11-16T15:55:09.222Z
just,jst,JUST,https://coin-images.coingecko.com/coins/images/11095/large/JUST.jpg?1696511035,0.03411942,337652209,234,337652209,56111228.0,0.03520975,0.03272891,0.00139051,4.24856,12797759.0,3.93954,9900000000.0,9900000000.0,9900000000.0,0.193254,-82.25657,2021-04-05T04:34:23.454Z,0.00476275,619.9608,2020-05-09T06:08:54.872Z,,2024-11-16T15:55:11.235Z
osmosis,osmo,Osmosis,https://coin-images.coingecko.com/coins/images/16724/large/osmo.png?1696516298,0.483382,335797554,235,482701915,12492356.0,0.494505,0.449351,0.03398739,7.56293,23421392.0,7.49782,694146832.819697,997821459.286056,1000000000.0,11.25,-95.68283,2022-03-04T05:12:18.707Z,0.224523,116.29909,2023-10-19T17:45:36.695Z,,2024-11-16T15:55:14.114Z
department-of-government-efficiency,doge,Department Of Government Efficiency,https://coin-images.coingecko.com/coins/images/39841/large/IMG_9775.PNG?1729771739,0.32788,335606477,236,335606477,42907079.0,0.366956,0.228607,0.02025981,6.58597,20485758.0,6.50092,1000000000.0,1000000000.0,1000000000.0,0.512231,-33.51659,2024-11-13T19:05:39.525Z,9.953e-05,342057.58696,2024-09-02T19:35:40.880Z,,2024-11-16T15:55:09.794Z
terra-luna-2,luna,Terra,https://coin-images.coingecko.com/coins/images/25767/large/01_Luna_color.png?1696524851,0.486495,334723484,237,524976492,423436399.0,0.537638,0.357817,0.127394,35.47603,87044487.0,35.14407,687660230.0,1078518456.25778,,18.87,-97.40868,2022-05-28T09:18:14.847Z,0.252538,93.63197,2024-08-05T06:27:20.488Z,,2024-11-16T15:55:16.117Z
pumpbtc,pumpbtc,pumpBTC,https://coin-images.coingecko.com/coins/images/39232/large/200pxPumpBTCLogo.png?1721227861,89811.0,329224703,238,329224703,520213.0,91110.0,87798.0,1922.77,2.18776,7643317.0,2.37679,3662.30968784,3662.30968784,,92770.0,-2.97471,2024-11-13T16:15:26.858Z,48890.0,84.10717,2024-08-05T13:31:21.320Z,,2024-11-16T15:55:13.494Z
wemix-token,wemix,WEMIX,https://coin-images.coingecko.com/coins/images/12998/large/wemixcoin_color_200.png?1696512788,0.795191,328704327,239,423832131,3637882.0,0.815534,0.767178,0.02745669,3.57633,10520292.0,3.30635,413243622.09369,532837296.341126,590000000.0,24.71,-96.79163,2021-11-21T17:33:44.178Z,0.128398,517.48923,2021-06-22T12:52:49.089Z,,2024-11-16T15:55:16.803Z
gas,gas,Gas,https://coin-images.coingecko.com/coins/images/858/large/GAS_512_512.png?1696501992,5.08,328557509,240,328557509,104495856.0,5.14,4.23,0.842339,19.89176,49298869.0,17.65348,65093580.54427269,65093580.54427269,,91.94,-94.50828,2018-01-15T00:00:00.000Z,0.621309,712.65499,2020-03-13T02:24:16.507Z,,2024-11-16T15:55:09.749Z
ai16z,ai16z,ai16z,https://coin-images.coingecko.com/coins/images/51090/large/AI16Z.jpg?1730027175,0.291995,327866806,241,327866806,39857905.0,0.332638,0.213553,0.064788,28.51474,86488060.0,35.83085,1099999688.77088,1099999688.77088,1099999958.01,0.332638,-9.62592,2024-11-16T03:15:55.457Z,0.010189,2850.42376,2024-11-03T15:09:23.068Z,,2024-11-16T15:55:12.708Z
ether-fi,ethfi,Ether.fi,https://coin-images.coingecko.com/coins/images/35958/large/etherfi.jpeg?1710254562,1.58,326792356,242,1574523101,169050880.0,1.65,1.46,0.111526,7.57891,20630343.0,6.73837,207550055.0,1000000000.0,1000000000.0,8.53,-81.43511,2024-03-27T23:14:46.721Z,1.097,44.29519,2024-08-05T11:31:39.214Z,,2024-11-16T15:55:09.681Z
verus-coin,vrsc,Verus,https://coin-images.coingecko.com/coins/images/6769/large/Screenshot_33.png?1696507103,4.2,326527204,243,350587311,70742.0,4.26,3.93,0.176906,4.39322,12666285.0,4.03564,77806988.2074357,83540184.0,83540184.0,4.29,-1.94871,2024-11-12T06:50:55.473Z,0.00177843,236555.89784,2020-11-29T04:57:39.065Z,,2024-11-16T15:55:16.474Z
kusama,ksm,Kusama,https://coin-images.coingecko.com/coins/images/9568/large/m4zRhP5e_400x400.jpg?1696509648,20.6,323906273,244,323906273,34621811.0,20.92,18.34,2.26,12.31574,34951925.0,12.096,15726141.9147415,15726141.9147415,,621.71,-96.67542,2021-05-18T05:04:41.858Z,0.876572,2257.94298,2020-01-14T19:20:20.768Z,,2024-11-16T15:55:11.152Z
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,0.0006245,322159549,245,342888731,162092064.0,0.00065725,0.00060929,1.383e-05,2.26458,5723420.0,1.80871,516750000000.0,550000000000.0,550000000000.0,0.00163299,-61.5445,2024-08-28T10:10:46.492Z,0.00047328,32.68605,2024-11-04T22:02:16.570Z,,2024-11-16T15:55:09.169Z
ponke,ponke,PONKE,https://coin-images.coingecko.com/coins/images/33929/large/ponke.png?1703415326,0.587152,322089137,246,325558211,53113324.0,0.634521,0.523441,0.063471,12.12019,33948132.0,11.78178,549623853.6321399,555543598.484498,555555555.0,0.708698,-17.06073,2024-07-19T14:16:29.984Z,0.00927982,6234.05348,2024-01-03T19:05:58.444Z,,2024-11-16T15:55:13.740Z
qtum,qtum,Qtum,https://coin-images.coingecko.com/coins/images/684/large/Qtum_Logo_blue_CG.png?1696501874,3.06,321784119,247,329176227,60865390.0,3.17,2.75,0.298612,10.81755,31087115.0,10.69399,105401104.5,107822406.0,,100.22,-96.88753,2018-01-06T00:00:00.000Z,0.783142,298.32447,2020-03-13T02:22:57.149Z,"{'times': 9.196824773746316, 'currency': 'usd', 'percentage': 919.6824773746316}",2024-11-16T15:55:13.960Z
origintrail,trac,OriginTrail,https://coin-images.coingecko.com/coins/images/1877/large/TRAC.jpg?1696502873,0.787962,319260351,248,393092733,2285961.0,0.785099,0.762879,0.02508324,3.28797,9730358.0,3.14359,406087831.602,500000000.0,500000000.0,3.5,-77.64262,2021-11-03T18:09:57.627Z,0.00385262,20239.74242,2020-03-13T02:24:12.031Z,"{'times': 6.879618101680826, 'currency': 'usd', 'percentage': 687.9618101680826}",2024-11-16T15:55:13.118Z
polymesh,polyx,Polymesh,https://coin-images.coingecko.com/coins/images/23496/large/Polymesh-symbol.png?1696522706,0.289072,318249354,249,318249354,170316791.0,0.303273,0.241613,0.04745828,19.64224,50502608.0,18.86208,1107269984.12278,1107269984.12278,,0.748771,-61.43436,2024-03-31T21:30:42.403Z,0.099854,189.19051,2023-09-11T19:46:51.485Z,,2024-11-16T15:55:13.720Z
safepal,sfp,SafePal,https://coin-images.coingecko.com/coins/images/13905/large/sfp.png?1696513647,0.653318,317884211,250,326035088,6979565.0,0.672427,0.642295,0.01102272,1.71614,4377392.0,1.39627,487500000.0,500000000.0,500000000.0,4.19,-84.3104,2021-02-09T18:30:34.250Z,0.269235,144.02487,2022-06-14T02:06:50.102Z,,2024-11-16T15:55:14.563Z
